Gene	Geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Acidianus ambivalens	Acidianus ambivalens	1.1436724597066394	-0.004792450260829153	0.18528843889191635	-0.025864809965961858	0.979365168229537	0.9968085585424423
Acidianus brierleyi	Acidianus brierleyi	1.1559920105744603	0.003566293636271711	0.1809252269724669	0.019711422757062107	0.9842735785084008	0.9968085585424423
Acidianus sulfidivorans	Acidianus sulfidivorans	1.0916389746754829	0.08707945764617424	0.17523498062857396	0.49692965031192515	0.6192386617014706	0.9968085585424423
Acidilobus saccharovorans	Acidilobus saccharovorans	1.1535824713040121	0.1360407454707276	0.17234265825768216	0.7893620003662882	0.4299004588245465	0.9968085585424423
Aciduliprofundum boonei	Aciduliprofundum boonei	1.083817031495714	-0.01627297738862702	0.18079340415706077	-0.09000868955645189	0.928280309592353	0.9968085585424423
Aciduliprofundum sp. MAR08-339	Aciduliprofundum sp. MAR08-339	1.0680341890111784	-0.00671247543895582	0.18078224392958242	-0.03713016993842845	0.9703812164760747	0.9968085585424423
Aeropyrum pernix	Aeropyrum pernix	1.0556376268024197	-0.006712327276818895	0.18075770136181513	-0.03713439165384777	0.9703778503559354	0.9968085585424423
Archaeoglobus fulgidus	Archaeoglobus fulgidus	1.112117484452674	-0.016619765915742348	0.1796667230256651	-0.09250330632105001	0.9262981644218433	0.9968085585424423
Archaeoglobus profundus	Archaeoglobus profundus	1.244551904251528	0.006102858515922258	0.1867688955436507	0.0326759897474252	0.9739329710701187	0.9968085585424423
Archaeoglobus sulfaticallidus	Archaeoglobus sulfaticallidus	1.0788920132772202	0.03392784723238074	0.1785073639815112	0.19006413223319343	0.8492588760528018	0.9968085585424423
Archaeoglobus veneficus	Archaeoglobus veneficus	1.094962804107396	-0.00479273431452753	0.1814664663789947	-0.026411129340656536	0.9789294173171306	0.9968085585424423
Caldisphaera lagunensis	Caldisphaera lagunensis	1.0658104172377139	-0.004792781803475153	0.18078550118547537	-0.026510874887903973	0.9788498597423776	0.9968085585424423
Candidatus Mancarchaeum acidiphilum	Candidatus Mancarchaeum acidiphilum	1.0624561031862905	-0.006712466914207213	0.18076985551331812	-0.037132667363960335	0.970379225192008	0.9968085585424423
Candidatus Methanomassiliicoccus intestinalis	Candidatus Methanomassiliicoccus intestinalis	536.7065944916607	-0.006587468198777905	0.3493909952214259	-0.018854144179082544	0.9849574606748247	0.9968085585424423
Candidatus Methanoplasma termitum	Candidatus Methanoplasma termitum	1.4660145050975912	-0.036942956602641755	0.2121965146269161	-0.17409784824974556	0.8617885642251101	0.9968085585424423
Candidatus Nitrosocosmicus exaquare	Candidatus Nitrosocosmicus exaquare	2.205875387064232	0.9676746593404798	0.18309896116585994	5.284981701583293	1.2571732305288778e-7	2.996262866093825e-6
Candidatus Nitrosocosmicus franklandus	Candidatus Nitrosocosmicus franklandus	1.1028201271140061	0.47052712127250806	0.15487867478317438	3.0380368500132913	0.0023812483369880003	0.028376542682440335
Candidatus Nitrosopelagicus brevis	Candidatus Nitrosopelagicus brevis	11.75983737097268	3.142025084532328	0.1765259115163663	17.79922877917569	7.164875189461097e-71	1.0245771520929369e-68
Candidatus Nitrososphaera evergladensis	Candidatus Nitrososphaera evergladensis	1.079256446077435	0.008006897967175023	0.17964124944740348	0.04457160029673104	0.964448779834762	0.9968085585424423
Candidatus Nitrososphaera gargensis	Candidatus Nitrososphaera gargensis	1.9081876162594094	0.1308036512741444	0.22693507421371778	0.5763923964920429	0.5643499826159059	0.9968085585424423
Candidatus Nitrosotalea devanaterra	Candidatus Nitrosotalea devanaterra	1.0987371189364137	0.04426944451924437	0.17738397682091567	0.24956845208143105	0.8029210982690564	0.9968085585424423
Candidatus Nitrosotalea okcheonensis	Candidatus Nitrosotalea okcheonensis	1.106172489424068	0.38071201702049373	0.1583185348230707	2.4047217051746936	0.016184785635366253	0.16531602470409815
Candidatus Nitrosotenuis aquarius	Candidatus Nitrosotenuis aquarius	1.0751135083129688	0.0022872908379841976	0.1795828809894911	0.01273668640006976	0.9898378693218658	0.9968085585424423
Candidatus Nitrosotenuis cloacae	Candidatus Nitrosotenuis cloacae	1.4880555387798353	0.9391200098470895	0.15813315899515593	5.9387924443845295	2.871290993924374e-9	1.3686487071039516e-7
Candidatus Prometheoarchaeum syntrophicum	Candidatus Prometheoarchaeum syntrophicum	1.679394997237182	0.10593123333207766	0.19095868379941186	0.5547337844208786	0.5790767641693022	0.9968085585424423
Cuniculiplasma divulgatum	Cuniculiplasma divulgatum	1.0943911482881945	0.015671675453539004	0.17981355805468124	0.08715513792777102	0.9305481983521473	0.9968085585424423
Desulfurococcus amylolyticus	Desulfurococcus amylolyticus	1.0514596368986742	-0.004792787814813813	0.180759014394444	-0.02651479280781656	0.9788467347930728	0.9968085585424423
DPANN group archaeon LC1Nh	DPANN group archaeon LC1Nh	1.0710964352348573	0.011834019402262683	0.17962043052931723	0.06588348200363077	0.9474705914592331	0.9968085585424423
Ferroplasma acidarmanus	Ferroplasma acidarmanus	1.0496421542569079	-0.008629729057738837	0.18073644711952477	-0.047747586030790004	0.9619174091579576	0.9968085585424423
Geoglobus ahangari	Geoglobus ahangari	1.070119703140638	-0.006712515453385964	0.180802338488318	-0.0371262645688605	0.9703843303631636	0.9968085585424423
Halalkaliarchaeum desulfuricum	Halalkaliarchaeum desulfuricum	1.2300733896281584	0.41672792286010674	0.15692980002663892	2.655505345634589	0.007918967840623388	0.08710864624685727
Halalkalicoccus jeotgali	Halalkalicoccus jeotgali	1.3914502156627013	0.5773244913193863	0.1549976946730784	3.7247295357332955	1.9552473695219331e-4	0.0034950046730204557
Halanaeroarchaeum sulfurireducens	Halanaeroarchaeum sulfurireducens	1.0862911411405165	-0.05370337477476633	0.17945679056412675	-0.2992551834118312	0.7647453469899137	0.9968085585424423
haloarchaeon 3A1-DGR	haloarchaeon 3A1-DGR	1.1785560166974185	0.13229944792457385	0.1685188529156666	0.7850720891791356	0.4324113030675567	0.9968085585424423
Haloarcula sp. JP-L23	Haloarcula sp. JP-L23	1.5122576517907518	0.8335957807312364	0.1502081514222953	5.549604151559423	2.863171403372779e-8	1.0235837767057684e-6
Haloarcula taiwanensis	Haloarcula taiwanensis	1.1274513885813466	0.18290064007079243	0.1693453973795529	1.0800449430630714	0.2801221672027738	0.9968085585424423
Halobacterium hubeiense	Halobacterium hubeiense	1.2601254301261795	0.5989136790077544	0.14712296671581485	4.070837425163034	4.684443435540384e-5	9.569648732603926e-4
Halobacterium salinarum	Halobacterium salinarum	1.1179715653270683	0.11874734887519138	0.1710146196545599	0.6943695756249054	0.4874504685221757	0.9968085585424423
Halobacterium sp. DL1	Halobacterium sp. DL1	1.2078084633119044	0.028092059681250003	0.17437327949423176	0.16110300708188083	0.8720122718748979	0.9968085585424423
Halobellus limi	Halobellus limi	1.2595084753202654	-0.06358049366107815	0.18015919526499646	-0.35291284226462877	0.7241537827993689	0.9968085585424423
Halobiforma lacisalsi	Halobiforma lacisalsi	1.1683550530738558	0.19797778098560287	0.1638296335780823	1.2084369394090437	0.22687923827588574	0.9968085585424423
Halodesulfurarchaeum formicicum	Halodesulfurarchaeum formicicum	1.2163447166707628	0.11847610051873544	0.17051420330970862	0.6948166089340062	0.4871702381647665	0.9968085585424423
Haloferax mediterranei	Haloferax mediterranei	1.1787788091859652	-0.011789876021700096	0.17827479079161887	-0.06613316425361003	0.9472718073803763	0.9968085585424423
Haloferax volcanii	Haloferax volcanii	1.3001220511272664	0.06246996439808314	0.1822055185640811	0.3428544035899366	0.731707995534254	0.9968085585424423
Halogeometricum borinquense	Halogeometricum borinquense	1.2345976271393897	0.5546619755786837	0.15185237210559846	3.6526395201318986	2.5955848622602473e-4	0.004124095947813504
Halohasta litchfieldiae	Halohasta litchfieldiae	1.116155943056596	0.13034430896281446	0.1722768547216267	0.756597914289944	0.4492907912896172	0.9968085585424423
Halomicrobium mukohataei	Halomicrobium mukohataei	1.133742222382773	-0.035245193585620824	0.1842404360737229	-0.19129999003865597	0.8482905688946485	0.9968085585424423
Haloplanus aerogenes	Haloplanus aerogenes	1.1323544803139964	0.15111072473517878	0.16916056388393622	0.8932975941062615	0.3716978260576796	0.9968085585424423
Haloplanus rallus	Haloplanus rallus	1.1376983078867768	0.03534782999245206	0.17412182937311182	0.20300630954610527	0.8391301005932437	0.9968085585424423
Haloplanus sp. CBA1112	Haloplanus sp. CBA1112	1.064513829739008	0.015671343878118225	0.17964736679618368	0.08723391919180158	0.9304855784967506	0.9968085585424423
Haloplanus sp. CBA1113	Haloplanus sp. CBA1113	1.0649725916692594	0.025335442238584988	0.1772589634398426	0.14292897660536769	0.8863462734930968	0.9968085585424423
Haloprofundus sp. MHR1	Haloprofundus sp. MHR1	1.1546222849254415	0.0663475166551699	0.17008504603324753	0.3900843619268008	0.6964741660746694	0.9968085585424423
Haloquadratum walsbyi	Haloquadratum walsbyi	1.1161256447234873	0.26364807132902673	0.16475984108763714	1.600196198227638	0.10955506528794913	0.6811467102685533
Halorhabdus sp. CBA1104	Halorhabdus sp. CBA1104	1.0724210301722563	0.08546448532943192	0.17292054189499653	0.49424136885558095	0.6211357268763503	0.9968085585424423
Halorientalis sp. IM1011	Halorientalis sp. IM1011	1.1893291746870687	0.21004561194516322	0.16475141695056095	1.2749244639771098	0.20233597914073734	0.9968085585424423
Halorubrum ezzemoulense	Halorubrum ezzemoulense	2.51802234956761	1.906370699154553	0.17936322632947949	10.628548215634037	2.1950273418733926e-26	1.5694445494394757e-24
Halorubrum lacusprofundi	Halorubrum lacusprofundi	1.1441039125474368	0.27592634375911335	0.16249178403620188	1.6980941245474859	0.08948999833743859	0.6093842743930342
Halorubrum sp. BOL3-1	Halorubrum sp. BOL3-1	1.3353961586539544	0.11508717700512623	0.17853850490367904	0.6446070390654128	0.5191818721283121	0.9968085585424423
Halorubrum sp. PV6	Halorubrum sp. PV6	1.2532160165038109	0.2619704040556467	0.16209162684617767	1.6161871476819243	0.1060538566892278	0.6811467102685533
Halorussus sp. RC-68	Halorussus sp. RC-68	1.2322570889604676	0.0554961797089722	0.17481521812283513	0.31745622780951155	0.7508974481480382	0.9968085585424423
Halorussus sp. ZS-3	Halorussus sp. ZS-3	1.0954327110131588	0.03288034818681877	0.17734472288900052	0.18540358941155793	0.8529124932860326	0.9968085585424423
Halostagnicola larsenii	Halostagnicola larsenii	1.1648346549835833	0.316821502795631	0.16596905799822873	1.9089190877917268	0.05627253026243626	0.473351283972258
Halostella pelagica	Halostella pelagica	1.4040377411469773	0.13173894294782837	0.17806429188552644	0.739839198262841	0.45939757118226765	0.9968085585424423
Haloterrigena turkmenica	Haloterrigena turkmenica	1.2064428335623332	0.23611883413139953	0.16303200498985723	1.4482974318207598	0.14753388561381425	0.8790560684489765
Metallosphaera cuprina	Metallosphaera cuprina	1.064020122302655	-0.004792786844042802	0.1807841241047845	-0.026511104709973587	0.978849676435325	0.9968085585424423
Metallosphaera hakonensis	Metallosphaera hakonensis	1.076760761125296	0.02818506798488309	0.17847272216575316	0.15792367395341647	0.8745169430306414	0.9968085585424423
Metallosphaera sedula	Metallosphaera sedula	1.0558537313376897	-0.004792786518326633	0.18076754389425276	-0.026513534537651106	0.9788477383945827	0.9968085585424423
Methanobacterium congolense	Methanobacterium congolense	1.2351516515079608	0.3397894914059006	0.15824769937008704	2.1472001979077726	0.03177734697066271	0.28401003855029794
Methanobacterium lacus	Methanobacterium lacus	1.156231573172164	0.09471876883040559	0.17916380475641144	0.5286713405042044	0.5970334616664605	0.9968085585424423
Methanobacterium paludis	Methanobacterium paludis	1.1320830365597758	3.86192919806919e-4	0.1804123126164503	0.0021406128783901263	0.9982920393380531	0.9982920393380531
Methanobacterium sp. MB1	Methanobacterium sp. MB1	1.1896111615178133	0.04997990805912571	0.17529804325773798	0.2851138959129226	0.7755568843041882	0.9968085585424423
Methanobrevibacter millerae	Methanobrevibacter millerae	1.252947160518797	0.015670713109883473	0.1826422324638473	0.08580005236732625	0.9316253648504643	0.9968085585424423
Methanobrevibacter olleyae	Methanobrevibacter olleyae	1.2611836141278223	0.07537136914709577	0.17909939238391323	0.42083542631753595	0.6738752607266667	0.9968085585424423
Methanobrevibacter ruminantium	Methanobrevibacter ruminantium	2.977576569209054	0.01184658644243979	0.2521224098734671	0.04698743934894659	0.9625232384195278	0.9968085585424423
Methanobrevibacter smithii	Methanobrevibacter smithii	65.06355793593177	0.27979581520284663	0.318922237070184	0.8773167332990738	0.3803146258847331	0.9968085585424423
Methanobrevibacter sp. AbM4	Methanobrevibacter sp. AbM4	1.3938907838590524	0.00802478647934008	0.20066308287550683	0.039991344518108145	0.9681000268482498	0.9968085585424423
Methanobrevibacter sp. YE315	Methanobrevibacter sp. YE315	1.9891689537934103	0.03200090213891155	0.2225846335291923	0.14376959285787616	0.8856824147658968	0.9968085585424423
Methanocaldococcus sp. FS406-22	Methanocaldococcus sp. FS406-22	1.0648691808452941	0.0339293905130536	0.17847606665336338	0.19010610861876143	0.8492259833878685	0.9968085585424423
Methanocella paludicola	Methanocella paludicola	1.3562184897743612	0.07377573561157197	0.18306251713352933	0.4030084190187253	0.6869420310199682	0.9968085585424423
Methanococcoides methylutens	Methanococcoides methylutens	1.151506425902343	0.035846357059942435	0.1792924486998528	0.19993233022296195	0.8415335050237149	0.9968085585424423
Methanococcus maripaludis	Methanococcus maripaludis	1.5131871583340897	0.05060257100469448	0.1844266882854711	0.2743777024633635	0.7837943765889643	0.9968085585424423
Methanococcus vannielii	Methanococcus vannielii	1.1114909859936437	-0.010544022462788955	0.18088214961015417	-0.05829222223151336	0.9535158627421794	0.9968085585424423
Methanocorpusculum labreanum	Methanocorpusculum labreanum	2.9992185205778656	-0.016240283725204033	0.23676616624993796	-0.0685920796135216	0.9453143235720043	0.9968085585424423
Methanofervidicoccus sp. A16	Methanofervidicoccus sp. A16	1.1292929219708594	0.1780864539791639	0.1682558094261343	1.058426776386258	0.2898609173328885	0.9968085585424423
Methanofollis liminatans	Methanofollis liminatans	1.257831369426226	0.06620011003793584	0.18036346503984435	0.36703724905324636	0.7135912333506985	0.9968085585424423
Methanohalobium evestigatum	Methanohalobium evestigatum	1.1579716378191094	0.05574597263297567	0.17786891422877518	0.3134104285433212	0.7539688622207148	0.9968085585424423
Methanohalophilus portucalensis	Methanohalophilus portucalensis	1.5541564645112425	0.16779062346301554	0.19189832919697147	0.87437250842757	0.3819154238676217	0.9968085585424423
Methanolacinia petrolearia	Methanolacinia petrolearia	1.1773373078887028	0.03393116562972163	0.182925347018372	0.1854918751435457	0.8528432523862569	0.9968085585424423
Methanomassiliicoccaceae archaeon DOK	Methanomassiliicoccaceae archaeon DOK	208.52772139653766	0.09209895181842806	0.3063213201035362	0.3006612526588053	0.7636728182706483	0.9968085585424423
Methanoplanus limicola	Methanoplanus limicola	1.2593940436928812	-0.004791873384155348	0.19385672484029737	-0.024718633764719684	0.9802793920263614	0.9968085585424423
Methanoregula boonei	Methanoregula boonei	1.5912304715324963	0.9465459336738026	0.17807392775149727	5.315466141650508	1.0638463087194034e-7	2.996262866093825e-6
Methanoregula formicica	Methanoregula formicica	1.24077037887791	-0.010543118719429296	0.18182712021626818	-0.057984302379585274	0.9537611323738292	0.9968085585424423
Methanosalsum zhilinae	Methanosalsum zhilinae	1.1169612525939372	-0.008629623914967612	0.18091021479334266	-0.047701142386157705	0.9619544236485645	0.9968085585424423
Methanosarcina acetivorans	Methanosarcina acetivorans	1.1574437906347437	-0.031436739453230535	0.18098239239361713	-0.17370054090598508	0.8621008124059009	0.9968085585424423
Methanosarcina barkeri	Methanosarcina barkeri	1.482057402881166	0.5543587875997701	0.1604727294529233	3.454535792403271	5.512410412314568e-4	0.0071661335360089385
Methanosarcina lacustris	Methanosarcina lacustris	1.1744232046183247	0.17635370378129225	0.1707589240226376	1.0327642012894913	0.3017142605011983	0.9968085585424423
Methanosarcina mazei	Methanosarcina mazei	1.2080067202525735	0.04999481169456766	0.1784835368114674	0.2801088133264487	0.7793940232069337	0.9968085585424423
Methanosarcina siciliae	Methanosarcina siciliae	1.3020196421460797	-0.14280123700447375	0.18145981553921833	-0.7869579090011285	0.43130650624562766	0.9968085585424423
Methanosphaera sp. BMS	Methanosphaera sp. BMS	1.2772565256321098	-0.00862623335106321	0.1910075227906859	-0.045161746642388534	0.9639783848789639	0.9968085585424423
Methanospirillum hungatei	Methanospirillum hungatei	1.1266726305038364	0.05382804352757962	0.17748756846943492	0.30327782385981206	0.761678144834379	0.9968085585424423
Methanothermobacter wolfeii	Methanothermobacter wolfeii	1.1560652424667623	-0.05203654753210591	0.18086047829389254	-0.28771652061844144	0.7735637428973678	0.9968085585424423
Methanothermus fervidus	Methanothermus fervidus	1.0701207689847465	0.009919486527119097	0.1796013473285002	0.055230579695907514	0.9559547670347325	0.9968085585424423
Methanothrix soehngenii	Methanothrix soehngenii	1.6499815667337185	0.6237974383178008	0.17963910601034283	3.4725035777114437	5.156281395445807e-4	0.0071661335360089385
Natrialba magadii	Natrialba magadii	1.1361636778957964	0.07464494590483305	0.1719954105394577	0.4339938238509489	0.6642929260007815	0.9968085585424423
Natrinema pellirubrum	Natrinema pellirubrum	1.1662171434927457	0.08032666134924607	0.17101839389499018	0.4696960339749698	0.6385722017996036	0.9968085585424423
Natrinema sp. J7-2	Natrinema sp. J7-2	1.1551825526826824	0.2199529365865228	0.1688109386108438	1.30295428955333	0.19259036764856768	0.9968085585424423
Natronobacterium gregoryi	Natronobacterium gregoryi	1.1651081996554398	0.2897683242381442	0.1645572496819236	1.7608967383584977	0.07825588208484874	0.5797298072657012
Natronolimnobius aegyptiacus	Natronolimnobius aegyptiacus	1.1413928228431196	0.09113011882446531	0.17242812813291308	0.5285107471225304	0.5971448898167806	0.9968085585424423
Natronolimnobius sulfurireducens	Natronolimnobius sulfurireducens	1.1067490891636758	0.08720355873275937	0.17412554951842502	0.5008085199095493	0.6165058889195086	0.9968085585424423
Natronomonas moolapensis	Natronomonas moolapensis	1.161799313760809	0.11793480568011215	0.16818648650254872	0.7012145156996603	0.4831691523451962	0.9968085585424423
Natronorubrum aibiense	Natronorubrum aibiense	1.1509600283678056	0.11527645161667165	0.17239809905733447	0.6686642848557984	0.503709655105648	0.9968085585424423
Nitrososphaera viennensis	Nitrososphaera viennensis	1.1362340490342941	0.15822113341922667	0.17123049482056377	0.9240242725749879	0.3554736784503924	0.9968085585424423
Picrophilus torridus	Picrophilus torridus	1.1617058132543938	0.08898698455695005	0.17689300200703642	0.5030554264289683	0.6149253039267546	0.9968085585424423
Pyrobaculum arsenaticum	Pyrobaculum arsenaticum	1.0663229216429544	-0.006712495966371368	0.1807775902608531	-0.037131239312823944	0.9703803638267267	0.9968085585424423
Pyrobaculum ferrireducens	Pyrobaculum ferrireducens	1.0962594491833049	0.18018223377036952	0.17026816256167146	1.0582262183343123	0.28995232093615925	0.9968085585424423
Pyrobaculum neutrophilum	Pyrobaculum neutrophilum	1.0605398301829563	-0.004792786735269191	0.18078552920433463	-0.026510898058948604	0.9788498412610546	0.9968085585424423
Pyrococcus horikoshii	Pyrococcus horikoshii	1.0578575932875491	-0.006712494223636719	0.1807784028603114	-0.037131062767622215	0.9703805045923456	0.9968085585424423
Pyrococcus sp. ST04	Pyrococcus sp. ST04	1.0952379878037268	-0.004792778113603819	0.18087208696948817	-0.026498163392189567	0.9788599984867463	0.9968085585424423
Pyrolobus fumarii	Pyrolobus fumarii	1.5409444683712608	0.3895797473089738	0.16483171394114965	2.36349994788058	0.018103229205663873	0.17258411842732893
Salinarchaeum sp. Harcht-Bsk1	Salinarchaeum sp. Harcht-Bsk1	1.1945266619843204	-0.011158689492940653	0.17520133107240646	-0.06369066618751337	0.9492165369616133	0.9968085585424423
Salinibaculum litoreum	Salinibaculum litoreum	1.1156014155645002	-0.061294044700355564	0.1806710482146783	-0.3392577023603931	0.7344156037166519	0.9968085585424423
Salinigranum rubrum	Salinigranum rubrum	1.1941439290087215	0.29775175672720255	0.1590812657205237	1.871695924586728	0.06124868369820716	0.48658676493575687
Staphylothermus marinus	Staphylothermus marinus	1.1046577179739299	0.05382542955883407	0.17750121511216743	0.3032397807802073	0.7617071346588505	0.9968085585424423
Sulfodiicoccus acidiphilus	Sulfodiicoccus acidiphilus	1.2657782927246288	-0.008628917160338364	0.18189384086832908	-0.047439303712239166	0.9621631044350806	0.9968085585424423
Sulfolobus acidocaldarius	Sulfolobus acidocaldarius	1.0990430258135553	0.015671216863703888	0.1796960783487357	0.08720956521538996	0.9305049363844545	0.9968085585424423
Sulfolobus islandicus	Sulfolobus islandicus	1.0793572095236	0.055748806304056035	0.17740660006848927	0.31424313572625684	0.7533363831969777	0.9968085585424423
Sulfolobus sp. S-194	Sulfolobus sp. S-194	1.1940659445123945	-0.014359385120231983	0.1853770990804691	-0.07746040471805428	0.9382572890538631	0.9968085585424423
Sulfuracidifex tepidarius	Sulfuracidifex tepidarius	1.0612246618674503	0.013751100637444117	0.17960525546796985	0.07656290792613493	0.9389712674913461	0.9968085585424423
Thermococcus barophilus	Thermococcus barophilus	1.1189772983035262	0.04684737736851113	0.17630046076885722	0.2657246450985256	0.7904512814963836	0.9968085585424423
Thermococcus eurythermalis	Thermococcus eurythermalis	1.1278360248388217	0.030096623102760615	0.18081362839121615	0.16645107656178584	0.8678019812440193	0.9968085585424423
Thermococcus gorgonarius	Thermococcus gorgonarius	1.0519044102773891	-0.00671245989157047	0.18075391810045074	-0.037135902569150066	0.9703766456508851	0.9968085585424423
